car,label,charges
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_108_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_74_3.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_23_18.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_73_1.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_18_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_69_2.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_10_3.csv
exp4_Data3_Cell3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell3_9_3.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_11_9.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_35_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_15_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_23_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_130_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_54_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_55_2.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_1_19.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_10_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_28_3.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_39_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_91_4.csv
exp4_Data5_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell2_4_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_41_3.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_8_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_50_5.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_7_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_123_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_6_8.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_68_4.csv
exp4_Data4_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell5_1_2.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_1_1.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_4_18.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_55_2.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_1_13.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_3_17.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_98_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_103_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_133_4.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_16_17.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_12_4.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_1_1.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_15_3.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_3_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_85_1.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_138_7.csv
exp4_Data5_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell4_7_4.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_23_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_5_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_88_2.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_8_16.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_46_5.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_1_17.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_30_5.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_10_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_109_3.csv
exp4_Data4_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell5_1_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_139_5.csv
exp4_Data2_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell3_14_2.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_2_5.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_2_3.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_5_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_58_4.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_2_16.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_14_5.csv
exp4_Data4_Cell9#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell9_4_4.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_9_2.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_14_17.csv
exp4_Data5_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell3_4_4.csv
exp4_Data4_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell5_9_17.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_61_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_33_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_78_9.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_53_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_54_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_32_3.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_55_5.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_8_7.csv
exp4_Data2_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell3_2_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_132_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_140_4.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_14_17.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_15_3.csv
exp4_Data1_Cell1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data1_Cell1_1_10.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_1_10.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_90_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_42_8.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_41_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_33_2.csv
exp4_Data3_Cell3#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell3_1_2.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_13_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_142_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_142_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_31_5.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_1_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_82_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_79_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_120_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_78_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_107_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_56_3.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_53_3.csv
exp4_Data5_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell2_5_4.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_62_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_103_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_147_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_93_2.csv
exp4_Data5_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell4_4_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_119_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_16_5.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_19_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_13_3.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_17_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_31_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_49_2.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_5_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_134_4.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_15_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_46_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_96_3.csv
exp4_Data3_Cell1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell1_5_5.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_8_2.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_36_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_96_9.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_15_4.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_12_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_91_1.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_72_5.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_19_2.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_13_4.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_48_3.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_10_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_116_5.csv
exp4_Data5_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell1_6_2.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_6_3.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_9_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_27_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_27_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_40_5.csv
exp4_Data3_Cell1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell1_3_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_64_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_30_4.csv
exp4_Data5_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell1_9_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_75_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_135_3.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_18_19.csv
exp4_Data2_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell1_7_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_52_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_85_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_114_9.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_98_5.csv
exp4_Data4_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell7_4_16.csv
exp4_Data1_Cell1#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data1_Cell1_2_11.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_139_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_64_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_121_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_41_2.csv
exp4_Data5_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell1_10_5.csv
exp4_Data5_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell3_2_4.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_7_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_59_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_18_4.csv
exp4_Data5_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell2_5_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_51_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_36_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_10_2.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_17_2.csv
exp4_Data4_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell10_13_17.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_76_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_54_7.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_17_2.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_61_3.csv
exp4_Data2_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell3_21_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_138_8.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_42_9.csv
exp4_Data2_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell3_1_5.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_17_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_112_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_40_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_13_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_60_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_24_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_28_3.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_3_5.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_22_2.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_21_5.csv
exp4_Data6_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell2_23_5.csv
exp4_Data5_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell2_9_3.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_4_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_48_4.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_36_7.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_48_2.csv
exp4_Data4_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell1_10_3.csv
exp4_Data4_Cell4#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell4_16_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_36_5.csv
exp4_Data3_Cell5#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell5_10_2.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_21_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_147_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_62_2.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_149_3.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_14_2.csv
exp4_Data4_Cell12#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell12_1_4.csv
exp4_Data5_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data5_Cell3_7_3.csv
exp4_Data2_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell2_8_3.csv
exp4_Data4_Cell2#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell2_2_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_127_2.csv
exp4_Data4_Cell9#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell9_9_4.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_15_2.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_3_5.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_9_4.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_134_2.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_10_3.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_132_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_41_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_18_5.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_4_2.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_99_2.csv
exp4_Data3_Cell7#,1,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data3_Cell7_3_8.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_28_3.csv
exp4_Data4_Cell1#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell1_9_3.csv
exp4_Data6_Cell6#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell6_7_7.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_30_3.csv
exp4_Data6_Cell7#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell7_66_8.csv
exp4_Data2_Cell10#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data2_Cell10_11_5.csv
exp4_Data4_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data4_Cell5_3_16.csv
exp4_Data6_Cell3#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell3_108_2.csv
exp4_Data6_Cell5#,3,/data/nfsdata/database/tsinghua_20230428/result/exp_4/data/Data6_Cell5_18_8.csv
